Name,ShortDescription,FullDescription,SKU,IsShipEnabled,IsTaxExempt,TaxCategory,ManageInventoryMethod,StockQuantity,Price,Weight,Length,Width,Height,Categories,Picture1,Picture2,Picture3
VG50957      Fantastic Kitchen,,"<p>This kitchen will have you children cooking you up a feast. Children can use the microwave, oven, any of the four cooking hobs, storage cupboard with pretty pink canvas door or the fridge freezer with ice dispenser detail. Washing up is great fun with taps that turn and click and the washing up bowl is removable for easy cleaning.</p>
<p>Size : 60 x 81 x 30 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000411_vg50957-fantastic-kitchen.jpeg,,
VG50963  Push Toy-Dinosaur,,"<p>Attractive dinosaur, the arms can move up and down as well as back and forth while walking ahead, packed in nice window box.</p>
<p>Size :&nbsp;15 x 8.3 x 56 cm.</p>
<p>Age Group : 12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000121_vg50963-push-toy-dinosaur.jpeg,,
VG50964    Push Toy-Rooster,,"<p>Attractive Hen, the arms can move up and down as well as back and forth while walking ahead, packed in nice window box.</p>
<p>Size :&nbsp;15 x 8.3 x 56 cm.</p>
<p>Age Group : 12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000124_vg50964-push-toy-rooster.jpeg,,
VG50968      Maze Puzzle,,"<p>Different obstacles on each bar, children have to think about how to take the blocks out and put them back again. Besides of learning about 4 different shapes and many colors, the toy helps improve the children's ability to solve problems. &nbsp;&nbsp;</p>
<p>Size : &nbsp;30 x 7.5 x 8 cm &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000264_vg50968-maze-puzzle.jpeg,,
VG50976   Pull Along Horse with Gears,,"<p>Pull along animal with colorful gears on the body, the gears will turn when the animal moves ahead.</p>
<p>Size :&nbsp;19.8 x 17.2 x 4.5 cm.</p>
<p>Age Group :12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000125_vg50976-pull-along-horse-with-gears.jpeg,,
VG50977   Pull Along Dog with Gears,,"<p>Pull along animal with colorful gears on the body, the gears will turn when the animal moves ahead.</p>
<p>Size :&nbsp;19.8 x 17.2 x 4.5 cm.</p>
<p>Age Group : 12M+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000126_vg50977-pull-along-dog-with-gears.jpeg,,
VG50978          My Cutting Fruit,,"<p>Fun for cutting, matching and role playing.</p>
<p>Size : 22 x 15 x 2.5 cms .</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000430_vg50978-my-cutting-fruit.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000431_vg50978-my-cutting-fruit.jpeg,
VG50979          My Cutting Vegetable,,"<p>Fun for cutting, matching and role playing.</p>
<p>Size : 22 x 15 x 2.5 cms .</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000429_vg50979-my-cutting-vegetable.jpeg,,
VG50982        Table Top BBQ,,"<p>This BBQ set includes 4 carbon blocks, 2 wooden bas, 1 clamp, and some wooden sea food, vegetable and meat.</p>
<p>Size : 26 x 18.5 x 7.5 cms .</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000432_vg50982-table-top-bbq.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000433_vg50982-table-top-bbq.jpeg,
VG50996       My First Piano-Black,,"<p>Each piano with 15 white keys and 10 black keys. Cultivate children's interests in melody and music, exercise children's finger flexibility, practice hands and brain coordinational ability.</p>
<p>Size : 40 x 30 x 25.5 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Rhythm Instruments;,C:\www\NOPCommerce\content\images\thumbs\0000355_vg50996-my-first-piano-black.jpeg,,
VG51192 Musical Box Cow,,"<p>Winding the clockwork under the box, the 2 characters will spin around and around dancing with music. No Battery required. Easy to attract baby's attention.</p>
<p>Size :&nbsp;10.2 x 10.2 x 11.5 cm</p>
<p>Age Group : 3+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Baby & Toddler;,C:\www\NOPCommerce\content\images\thumbs\0000127_vg51192-musical-box-cow.jpeg,,
VG51269   Season Puzzle - Spring,,"<p>Four seasons puzzles feature 24 interlocked &nbsp;pieces for each puzzle with different season themes, showing children enjoying different seasonal activities.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000163_vg51269-season-puzzle-spring.jpeg,,
VG51270   Season Puzzle - Summer,,"<p>Four seasons puzzles feature 24 interlocked &nbsp;pieces for each puzzle with different season themes, showing children enjoying different seasonal activities.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000164_vg51270-season-puzzle-summer.jpeg,,
VG51271   Season Puzzle - Autumn,,"<p>&nbsp;Four seasons puzzles feature 24 interlocked &nbsp;pieces for each puzzle with different season themes, showing children enjoying different seasonal activities.</p>
<p>&nbsp;Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 18 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000166_vg51271-season-puzzle-autumn.jpeg,,
VG51272  Season Puzzle - Winter,,"<p>Four seasons puzzles feature 24 interlocked &nbsp;pieces for each puzzle with different season themes, showing children enjoying different seasonal activities.</p>
<p>Size : &nbsp;30 x 22.5 x 1 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000167_vg51272-season-puzzle-winter.jpeg,,
VG51273   Sound Puzzle - Farm Animals.,,"<p>Farm animals/transportation tools puzzle brings big surprise. Lift the animal/transportation tool piece up, and put it back, you will hear the sound of this animal/transportation tool. Learn about farm animals/transportation tools, improve matching skills and ability of hand-eye coordination with great fun. Same patterns underneath for easy matching.</p>
<p>Size : &nbsp;30 x 22.5 x 3.3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000184_vg51273-sound-puzzle-farm-animals.jpeg,,
VG51274   Sound Puzzle - Transportation,,"<p>Farm animals/transportation tools puzzle brings big surprise. Lift the animal/transportation tool piece up, and put it back, you will hear the sound of this animal/transportation tool. Learn about farm animals/transportation tools, improve matching skills and ability of hand-eye coordination with great fun. Same patterns underneath for easy matching.</p>
<p>Size : &nbsp;30 x 22.5 x 3.3 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000183_vg51274-sound-puzzle-transportation.jpeg,,
VG51308    Memory - Animals,,"<p>With vivid print and good finishing, this colorful and attractive memory game is not only fun for the kids to play with but also helps develop motor skills and memory. It is also a nice family game.</p>
<p>&nbsp;&nbsp;Size : &nbsp;32 pcs. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000210_vg51308-memory-animals.jpeg,,
VG51325    Lacing Farm Animals,,"<p>The colorful lacing set features 4 adorable farm/wild animals and 4 laces in different colors. Match the cute heads, legs, arms and tails to same pattern underneath, then lace them to get 3D vivid animals.</p>
<p>&nbsp;Age Group : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Lacing & Beading;,C:\www\NOPCommerce\content\images\thumbs\0000226_vg51325-lacing-farm-animals.jpeg,,
VG51326   Lacing Wild Animals,,"<p>The colorful lacing set features 4 adorable farm/wild animals and 4 laces in different colors. Match the cute heads, legs, arms and tails to same pattern underneath, then lace them to get 3D vivid animals.</p>
<p>&nbsp;Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Lacing & Beading;,C:\www\NOPCommerce\content\images\thumbs\0000228_vg51326-lacing-wild-animals.jpeg,,
VG53659     Shape Sorting,,"<p>It is a colorful and multi-shaped learning game. Using 6 different shapes for kids to figure out the relationship with the 10 pieces. Many colors too!.</p>
<p>Age Group : 2 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000216_vg53659-shape-sorting.jpeg,,
VG53908       Wooden Maze 24pcs/display,,"<p>hese pocket games of skill are small and handy. Easy to attract kids to play with and take with them all the time.</p>
<p>Size : D 7.5 x 1.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000283_vg53908-wooden-maze-24pcsdisplay.jpeg,,
VG53912- 4           Magnifier,,"<p>These attractive magnifiers are small and handy, suitable and very useful for children.</p>
<p>Size : 14.5 x 7.5 x 1.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000287_vg53912-4-magnifier.jpeg,,
VG54562        Toaster,,"<p>Children love role play and this wonderful wooden toy toaster is a great pretend play toy that encourages imaginative play. The wooden toy toaster includes 2 slices of bread for toasting, has an adjustable knob, moveable lever, moveable timer and a realistic pop up action!</p>
<p>Size : 22.5 x 13.5 x 11 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000416_vg54562-toaster.jpeg,,
VG55244   3D Puzzle - Rooster,,"<p>These colorful 3D chunky wooden blocks are well sanded and grasp easy for the little hands. To challenge children using their counting &amp; alphabetical skill to complete puzzle by building up an animal.</p>
<p>Size : &nbsp;27.5 x 17.5 x 1.8 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000202_vg55244-3d-puzzle-rooster.jpeg,,
VG55250   3D Puzzle - Turtle,,"<p>These colorful 3D chunky wooden blocks are well sanded and grasp easy for the little hands. To challenge children using their counting &amp; alphabetical skill to complete puzzle by building up an animal.</p>
<p>Size : &nbsp;24 x 16 x 1.8 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000201_vg55250-3d-puzzle-turtle.jpeg,,
VG55252   3D Puzzle -Snail,,"<p>These colorful 3D chunky wooden blocks are well sanded and grasp easy for the little hands. To challenge children using their counting &amp; alphabetical skill to complete puzzle by building up an animal.</p>
<p>Size : &nbsp;18 x 21 x 1.8 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000200_vg55252-3d-puzzle-snail.jpeg,,
VG56005     Magnetic Theatre w/4 Stages,,"<p>Brilliant concept for imaginative interactive play - a magnetic storytime theatre to perform 4 world famous fairy tales: Cinderella; Little Red Riding Hood; Pinocchio; The Three Little Pigs. Characters can slide on and off stage with magnetic sticks. It contains 15 wooden characters, 2 wooden sticks, 1 stage, 4 cardboard backgrounds and a booklet with brief stories.</p>
<p>Size : &nbsp;34 x 25 x 5.5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000331_vg56005-magnetic-theatre-w4-stages.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000332_vg56005-magnetic-theatre-w4-stages.jpeg,C:\www\NOPCommerce\content\images\thumbs\0000333_vg56005-magnetic-theatre-w4-stages.jpeg
VG56163     Rocking Horse,,"<p>Made of quality rubber wood, safe with sturdy structure. While the child grows, just take off the upper back stand for more years to play with.</p>
<p>Size :72.50 x 53 x 31 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Play Room;,C:\www\NOPCommerce\content\images\thumbs\0000365_vg56163-rocking-horse.jpeg,,
VG56171   Clock Puzzle 10mm thick,,"<p>These high quality flat puzzles are all 10mm thick with bright and colorfull silkscreen printing made by hand. Wooden knobs are easy for children to grasp and our new metal device on wooden knobs provides 100% safety.</p>
<p>Size : &nbsp; &nbsp;D 30 x 2.8 cm . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 2+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000182_vg56171-clock-puzzle-10mm-thick.jpeg,,
VG56182     Beads Sequence,,"<p>Match the shapes onto the patterns provided. Ideal for early shape &amp; color recognition and promoting motor skills. 72 beads, 10 pattern panels, 10 round sticks, 2 cords included.</p>
<p>Size : 33.5 x 33 x 4 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000218_vg56182-beads-sequence.jpeg,,
VG56215     Block Tower,,"<p>A game easy to learn and play for fun. Each player needs to take out a block of the color same as the dice from the tower by turn. The one who make the tower fall fails the game.</p>
<p>&nbsp;Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000217_vg56215-block-tower.jpeg,,
VG56290        Cutting Fruit,,"<p>These well-finished wooden food playing set bring timeless fun. Each set contains wooden cutting board and knife. Cut food in half or several pieces, and fit them back together again with velcro. Wooden box with acrylic sliding lid for cleaning up and storage.</p>
<p>Size : 21.3 x 14 x 6.5 cms .</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000427_vg56290-cutting-fruit.jpeg,,
VG56305     Fishing Game,,"<p>It contains a fishing pool, 4 magnetic fishing rods and 20 pieces of fish with number on the back side. Play it as a game as well as a toy.</p>
<p>Size : &nbsp; 25 x 19 x 4 cm . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Magnetic Play;,C:\www\NOPCommerce\content\images\thumbs\0000335_vg56305-fishing-game.jpeg,,
VG56435   Extra-thick Wooden Puzzle,,"<p>These chunky puzzles are jigsaw made by hand. Each block is 15mm thick, easy for small children to grasp. All the blocks can stand sturdily on ground for children to play with. &nbsp; &nbsp; &nbsp; &nbsp;</p>
<p>Size : &nbsp;30 x 22.5 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>
<p>&nbsp;Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000168_vg56435-extra-thick-wooden-puzzle.jpeg,,
VG56436  Extra-thick Wooden Puzzle,,"<p>These chunky puzzles are jigsaw made by hand. Each block is 15mm thick, easy for small children to grasp. All the blocks can stand sturdily on ground for children to play with.</p>
<p>&nbsp; &nbsp;Size : &nbsp;30 x 22.5 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000170_vg56436-extra-thick-wooden-puzzle.jpeg,,
VG56437  Extra-thick Wooden Puzzle,,"<p>These chunky puzzles are jigsaw made by hand. Each block is 15mm thick, easy for small children to grasp. All the blocks can stand sturdily on ground for children to play with.</p>
<p>&nbsp; &nbsp;Size : &nbsp;30 x 22.5 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000171_vg56437-extra-thick-wooden-puzzle.jpeg,,
VG56438  Extra-thick Wooden Puzzle,,"<p>These chunky puzzles are jigsaw made by hand. Each block is 15mm thick, easy for small children to grasp. All the blocks can stand sturdily on ground for children to play with.</p>
<p>&nbsp; &nbsp;Size : &nbsp;30 x 22.5 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000181_vg56438-extra-thick-wooden-puzzle.jpeg,,
VG56440  Extra-thick Wooden Puzzle,,"<p>These chunky puzzles are jigsaw made by hand. Each block is 15mm thick, easy for small children to grasp. All the blocks can stand sturdily on ground for children to play with.</p>
<p>&nbsp; &nbsp;Size : &nbsp;30 x 22.5 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 12 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Games & Puzzle;,C:\www\NOPCommerce\content\images\thumbs\0000172_vg56440-extra-thick-wooden-puzzle.jpeg,,
VG58306    Sink,,"<p>Beautifully finished this sink has a usable plastic bowl, pretend hot and cold taps and two opening cupboard doors. A wonderful toy to encourage pretend play this sink is sturdy enough to last in a kindergarten environment with multiple chefs. Learning to wash-up... they can never start to young!.</p>
<p>Size : 40 x 65 x 36 cms. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000404_vg58306-sink.jpeg,,
VG58307    Stove,,"<p>Your little ones kitchen will now have an oven with opening door, sliding shelf and rotating heat control knobs. The door is also perspex so you can see all the wonderful things you have cooking.</p>
<p>Size :&nbsp;40 x 54 x 36 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000405_vg58307-stove.jpeg,,
VG58308     Washing Machine,,"<p>This Wooden Washing machine has two turning knobs to control time and wash cycle and an opening door so you can fill the machine with all those grubby clothes.</p>
<p>Size : 40 x 54 x 36 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000406_vg58308-washing-machine.jpeg,,
VG58309     Fridge,,"<p>This cool Wooden Refrigerator is perfect for storage and will help children to learn about daily activities to imitate their parents and encourage realistic role play! Helps to learn the difference between cooling and freezing with the freezer and fridge compartments.</p>
<p>Size : 40 x 92 x 36 cms.</p>
<p>Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000407_vg58309-fridge.jpeg,,
VG58392     Weaving Loom,,"<p>For those little ones who love their crafts, here's a fantastic way to help them further develop their skills. The sturdy loom will provide plenty of use and is ideally sized for little hands. Includes a variety of coloured yarns and a selection of essential tools.</p>
<p>&nbsp;Size : &nbsp;30 x 40 x 2 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Age Group : 3+ .</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Lacing & Beading;,C:\www\NOPCommerce\content\images\thumbs\0000230_vg58392-weaving-loom.jpeg,,
VG58483     Touch & Match Board,,"<p>Match the 10 different textured circles with the same texture on the wooden board. &nbsp;Teaches tactile differences and sensory perception.&nbsp;</p>
<p>Size : 27.5 x 11 x 4 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3 +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Learning & Education;,C:\www\NOPCommerce\content\images\thumbs\0000296_vg58483-touch-match-board.jpeg,,
VG58499           Birthday Cake,,"<p>Removable candle &amp; decorations, hand painted and good finishing. Wooden spatula included.</p>
<p>Size : D 23 x 3.5 cms.</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000437_vg58499-birthday-cake.jpeg,,
VG58500          Pizza,,"<p>Wooden pizza with 3 different toppings, hand painted and good finishing. Wooden spatula included.</p>
<p>Size : D 23 x 3.5 cms.</p>
<p>Age Group : 18 M +.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Pretend Play;,C:\www\NOPCommerce\content\images\thumbs\0000438_vg58500-pizza.jpeg,,
VG58505       Lacing Blocks,,"<p>Includes 30 geometric blocks both sides printed by hand, and 4 laces, packed in a wooden box with an acrylic lid.</p>
<p>Size : 25 x 20 x 5 cm. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group : 3+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Lacing & Beading;,C:\www\NOPCommerce\content\images\thumbs\0000231_vg58505-lacing-blocks.jpeg,,
VG58506       5-in-1 Toy Cube,,"<p>Buy one get 5 toys: wire beads with farm animal blocks, trace game, shape sorting , chalkboard and clock learning. The upper wire beads can be turned up side down into the cube, easy for carry and storage.</p>
<p>Size : 30 x 30 x 55 cms . &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Age Group ; 18 M+.</p>",,TRUE,FALSE,, Dont Manage Stock,10000,0,0,0,0,0,Wall  & Floor  Games;,C:\www\NOPCommerce\content\images\thumbs\0000532_vg58506-5-in-1-toy-cube.jpeg,,
